Sidebar item,Item key,Name,Raw key,User value,Unit
Costs & efficiencies;Electricity;Gas plants;efficiency_energy_power_ultra_supercritical_network_gas;;%
Costs & efficiencies;Flexibility;Electricity storage;efficiency_households_flexibility_p2p_electricity;;%
Costs & efficiencies;Heat;Efficiencies heating built environment;efficiency_households_space_heater_combined_hydrogen;;%
Costs & efficiencies;Heat;Efficiencies heating built environment;efficiency_households_space_heater_combined_network_gas;;%
Costs & efficiencies;Heat;Efficiencies heating built environment;efficiency_households_space_heater_electricity;;%
Costs & efficiencies;Heat;Efficiencies heating built environment;efficiency_households_space_heater_heatpump_air_water_electricity;;%
Costs & efficiencies;Heat;Efficiencies heating built environment;efficiency_households_space_heater_heatpump_ground_water_electricity;;COP
Costs & efficiencies;Heat;Efficiencies heating built environment;efficiency_households_space_heater_hybrid_crude_oil_heatpump_air_water_electricity;;%
Costs & efficiencies;Heat;Efficiencies heating built environment;efficiency_households_space_heater_hybrid_heatpump_air_water_electricity;;%
Costs & efficiencies;Heat;Efficiencies heating built environment;efficiency_households_space_heater_hybrid_hydrogen_heatpump_air_water_electricity;;%
Costs & efficiencies;Heat;Efficiencies heating built environment;efficiency_households_space_heater_network_gas;;%
Costs & efficiencies;Heat;Efficiencies heating built environment;efficiency_households_space_heater_wood_pellets;;%
Costs & efficiencies;Hydrogen carriers and ammonia;Hydrogen production;efficiency_hydrogen_electrolysis;;%
Costs & efficiencies;Electricity;Gas plants;efficiency_industry_chp_combined_cycle_gas_power_fuelmix_electricity;;%
Costs & efficiencies;Electricity;Gas plants;efficiency_industry_chp_combined_cycle_gas_power_fuelmix_heat;;%
Costs & efficiencies;Electricity;Gas plants;efficiency_industry_chp_engine_gas_power_fuelmix_electricity;;%
Costs & efficiencies;Electricity;Gas plants;efficiency_industry_chp_engine_gas_power_fuelmix_heat;;%
Costs & efficiencies;Electricity;Gas plants;efficiency_industry_chp_turbine_gas_power_fuelmix_electricity;;%
Costs & efficiencies;Electricity;Gas plants;efficiency_industry_chp_turbine_gas_power_fuelmix_heat;;%
Costs & efficiencies;Renewable electricity;Hydrogen plants;efficiency_industry_chp_turbine_hydrogen_electricity;;%
Costs & efficiencies;Renewable electricity;Hydrogen plants;efficiency_industry_chp_turbine_hydrogen_heat;;%
Costs & efficiencies;Electricity;Coal plants;efficiency_industry_chp_ultra_supercritical_coal_electricity;;%
Costs & efficiencies;Electricity;Coal plants;efficiency_industry_chp_ultra_supercritical_coal_heat;;%
Costs & efficiencies;Renewable electricity;Biomass plants;efficiency_industry_chp_wood_pellets_electricity;;%
Costs & efficiencies;Renewable electricity;Biomass plants;efficiency_industry_chp_wood_pellets_heat;;%
Costs & efficiencies;Flexibility;Electricity storage;efficiency_transport_flexibility_p2p_electricity;;%
Flexibility;Import and export of electricity;Interconnector 10;electricity_interconnector_10_capacity;;MW
Flexibility;Import and export of electricity;Interconnector 10;electricity_interconnector_10_co2_emissions_future;;g/kWh
Flexibility;Import and export of electricity;Interconnector 10;electricity_interconnector_10_co2_emissions_present;;g/kWh
Flexibility;Import and export of electricity;Interconnector 10;electricity_interconnector_10_export_availability;;%
Flexibility;Import and export of electricity;Interconnector 10;electricity_interconnector_10_import_availability;;%
Flexibility;Import and export of electricity;Interconnector 10;electricity_interconnector_10_marginal_costs;;€/MWh
Flexibility;Import and export of electricity;Interconnector 11;electricity_interconnector_11_capacity;;MW
Flexibility;Import and export of electricity;Interconnector 11;electricity_interconnector_11_co2_emissions_future;;g/kWh
Flexibility;Import and export of electricity;Interconnector 11;electricity_interconnector_11_co2_emissions_present;;g/kWh
Flexibility;Import and export of electricity;Interconnector 11;electricity_interconnector_11_export_availability;;%
Flexibility;Import and export of electricity;Interconnector 11;electricity_interconnector_11_import_availability;;%
Flexibility;Import and export of electricity;Interconnector 11;electricity_interconnector_11_marginal_costs;;€/MWh
Flexibility;Import and export of electricity;Interconnector 12;electricity_interconnector_12_capacity;;MW
Flexibility;Import and export of electricity;Interconnector 12;electricity_interconnector_12_co2_emissions_future;;g/kWh
Flexibility;Import and export of electricity;Interconnector 12;electricity_interconnector_12_co2_emissions_present;;g/kWh
Flexibility;Import and export of electricity;Interconnector 12;electricity_interconnector_12_export_availability;;%
Flexibility;Import and export of electricity;Interconnector 12;electricity_interconnector_12_import_availability;;%
Flexibility;Import and export of electricity;Interconnector 12;electricity_interconnector_12_marginal_costs;;€/MWh
Flexibility;Import and export of electricity;Interconnector 1;electricity_interconnector_1_capacity;;MW
Flexibility;Import and export of electricity;Interconnector 1;electricity_interconnector_1_co2_emissions_future;;g/kWh
Flexibility;Import and export of electricity;Interconnector 1;electricity_interconnector_1_co2_emissions_present;;g/kWh
Flexibility;Import and export of electricity;Interconnector 1;electricity_interconnector_1_export_availability;;%
Flexibility;Import and export of electricity;Interconnector 1;electricity_interconnector_1_import_availability;;%
Flexibility;Import and export of electricity;Interconnector 1;electricity_interconnector_1_marginal_costs;;€/MWh
Flexibility;Import and export of electricity;Interconnector 2;electricity_interconnector_2_capacity;;MW
Flexibility;Import and export of electricity;Interconnector 2;electricity_interconnector_2_co2_emissions_future;;g/kWh
Flexibility;Import and export of electricity;Interconnector 2;electricity_interconnector_2_co2_emissions_present;;g/kWh
Flexibility;Import and export of electricity;Interconnector 2;electricity_interconnector_2_export_availability;;%
Flexibility;Import and export of electricity;Interconnector 2;electricity_interconnector_2_import_availability;;%
Flexibility;Import and export of electricity;Interconnector 2;electricity_interconnector_2_marginal_costs;;€/MWh
Flexibility;Import and export of electricity;Interconnector 3;electricity_interconnector_3_capacity;;MW
Flexibility;Import and export of electricity;Interconnector 3;electricity_interconnector_3_co2_emissions_future;;g/kWh
Flexibility;Import and export of electricity;Interconnector 3;electricity_interconnector_3_co2_emissions_present;;g/kWh
Flexibility;Import and export of electricity;Interconnector 3;electricity_interconnector_3_export_availability;;%
Flexibility;Import and export of electricity;Interconnector 3;electricity_interconnector_3_import_availability;;%
Flexibility;Import and export of electricity;Interconnector 3;electricity_interconnector_3_marginal_costs;;€/MWh
Flexibility;Import and export of electricity;Interconnector 4;electricity_interconnector_4_capacity;;MW
Flexibility;Import and export of electricity;Interconnector 4;electricity_interconnector_4_co2_emissions_future;;g/kWh
Flexibility;Import and export of electricity;Interconnector 4;electricity_interconnector_4_co2_emissions_present;;g/kWh
Flexibility;Import and export of electricity;Interconnector 4;electricity_interconnector_4_export_availability;;%
Flexibility;Import and export of electricity;Interconnector 4;electricity_interconnector_4_import_availability;;%
Flexibility;Import and export of electricity;Interconnector 4;electricity_interconnector_4_marginal_costs;;€/MWh
Flexibility;Import and export of electricity;Interconnector 5;electricity_interconnector_5_capacity;;MW
Flexibility;Import and export of electricity;Interconnector 5;electricity_interconnector_5_co2_emissions_future;;g/kWh
Flexibility;Import and export of electricity;Interconnector 5;electricity_interconnector_5_co2_emissions_present;;g/kWh
Flexibility;Import and export of electricity;Interconnector 5;electricity_interconnector_5_export_availability;;%
Flexibility;Import and export of electricity;Interconnector 5;electricity_interconnector_5_import_availability;;%
Flexibility;Import and export of electricity;Interconnector 5;electricity_interconnector_5_marginal_costs;;€/MWh
Flexibility;Import and export of electricity;Interconnector 6;electricity_interconnector_6_capacity;;MW
Flexibility;Import and export of electricity;Interconnector 6;electricity_interconnector_6_co2_emissions_future;;g/kWh
Flexibility;Import and export of electricity;Interconnector 6;electricity_interconnector_6_co2_emissions_present;;g/kWh
Flexibility;Import and export of electricity;Interconnector 6;electricity_interconnector_6_export_availability;;%
Flexibility;Import and export of electricity;Interconnector 6;electricity_interconnector_6_import_availability;;%
Flexibility;Import and export of electricity;Interconnector 6;electricity_interconnector_6_marginal_costs;;€/MWh
Flexibility;Import and export of electricity;Interconnector 7;electricity_interconnector_7_capacity;;MW
Flexibility;Import and export of electricity;Interconnector 7;electricity_interconnector_7_co2_emissions_future;;g/kWh
Flexibility;Import and export of electricity;Interconnector 7;electricity_interconnector_7_co2_emissions_present;;g/kWh
Flexibility;Import and export of electricity;Interconnector 7;electricity_interconnector_7_export_availability;;%
Flexibility;Import and export of electricity;Interconnector 7;electricity_interconnector_7_import_availability;;%
Flexibility;Import and export of electricity;Interconnector 7;electricity_interconnector_7_marginal_costs;;€/MWh
Flexibility;Import and export of electricity;Interconnector 8;electricity_interconnector_8_capacity;;MW
Flexibility;Import and export of electricity;Interconnector 8;electricity_interconnector_8_co2_emissions_future;;g/kWh
Flexibility;Import and export of electricity;Interconnector 8;electricity_interconnector_8_co2_emissions_present;;g/kWh
Flexibility;Import and export of electricity;Interconnector 8;electricity_interconnector_8_export_availability;;%
Flexibility;Import and export of electricity;Interconnector 8;electricity_interconnector_8_import_availability;;%
Flexibility;Import and export of electricity;Interconnector 8;electricity_interconnector_8_marginal_costs;;€/MWh
Flexibility;Import and export of electricity;Interconnector 9;electricity_interconnector_9_capacity;;MW
Flexibility;Import and export of electricity;Interconnector 9;electricity_interconnector_9_co2_emissions_future;;g/kWh
Flexibility;Import and export of electricity;Interconnector 9;electricity_interconnector_9_co2_emissions_present;;g/kWh
Flexibility;Import and export of electricity;Interconnector 9;electricity_interconnector_9_export_availability;;%
Flexibility;Import and export of electricity;Interconnector 9;electricity_interconnector_9_import_availability;;%
Flexibility;Import and export of electricity;Interconnector 9;electricity_interconnector_9_marginal_costs;;€/MWh
Supply;Biomass;Green gas production;energy_biogas_fermentation_share;;%
Supply;Biomass;Green gas production;energy_greengas_gasification_dry_biomass_share;;%
Supply;Biomass;Green gas production;energy_greengas_gasification_wet_biomass_share;;%
Supply;High-temperature (HT) district heating;Transport and distribution losses;energy_heat_distribution_ht_loss_share;;%
Supply;Low-temperature (LT) district heating;Transport and distribution losses;energy_heat_distribution_lt_loss_share;;%
Supply;Medium-temperature (MT) district heating;Transport and distribution losses;energy_heat_distribution_mt_loss_share;;%
Supply;High-temperature (HT) district heating;(Seasonal) storage of heat;energy_heat_network_storage_ht_loss_share;;%
Supply;High-temperature (HT) district heating;(Seasonal) storage of heat;energy_heat_network_storage_ht_steam_hot_water_output_capacity_share;;%
Supply;Low-temperature (LT) district heating;(Seasonal) storage of heat;energy_heat_network_storage_lt_loss_share;;%
Supply;Low-temperature (LT) district heating;(Seasonal) storage of heat;energy_heat_network_storage_lt_steam_hot_water_output_capacity_share;;%
Supply;Medium-temperature (MT) district heating;(Seasonal) storage of heat;energy_heat_network_storage_mt_loss_share;;%
Supply;Medium-temperature (MT) district heating;(Seasonal) storage of heat;energy_heat_network_storage_mt_steam_hot_water_output_capacity_share;;%
Supply;Hydrogen carriers and ammonia;Hydrogen transport;energy_hydrogen_distribution_compressed_trucks_share;;%
Supply;Hydrogen carriers and ammonia;Hydrogen transport;energy_hydrogen_transport_pipelines_share;;%
Results & data;Visuals;Energy Mix infographic;energy_mix_capacity_per_unit_wind_turbine_inland;;MW
Supply;Biomass;Biocoal and bio-oil in energy plants;energy_mixer_for_gas_power_fuel_bio_oil_share;;%
Supply;Biomass;Biocoal and bio-oil in energy plants;energy_mixer_for_gas_power_fuel_crude_oil_share;;%
Supply;Biomass;Biocoal and bio-oil in energy plants;energy_mixer_for_gas_power_fuel_natural_gas_share;;%
Supply;Biomass;Gas mix in gas network;energy_regasification_lng_share;;%
Supply;Biomass;Gas mix in gas network;energy_treatment_natural_gas_share;;%
Supply;Biomass;Potential of biomass;external_coupling_biogenic_waste_max_demand;;PJ
Demand;Industry energy demand;Steam network sources;external_coupling_capacity_of_industry_chp_combined_cycle_gas_power_fuelmix;;MW
Demand;Industry energy demand;Steam network sources;external_coupling_capacity_of_industry_chp_engine_gas_power_fuelmix;;MW
Demand;Industry energy demand;Steam network sources;external_coupling_capacity_of_industry_chp_turbine_gas_power_fuelmix;;MW
Demand;Industry energy demand;Steam network sources;external_coupling_capacity_of_industry_chp_turbine_hydrogen;;MW
Demand;Industry energy demand;Steam network sources;external_coupling_capacity_of_industry_chp_ultra_supercritical_coal;;MW
Demand;Industry energy demand;Steam network sources;external_coupling_capacity_of_industry_chp_wood_pellets;;MW
Costs & efficiencies;Electricity;Gas plants;external_coupling_efficiency_industry_chp_combined_cycle_gas_power_fuelmix_electricity;;%
Costs & efficiencies;Electricity;Gas plants;external_coupling_efficiency_industry_chp_combined_cycle_gas_power_fuelmix_heat;;%
Costs & efficiencies;Electricity;Gas plants;external_coupling_efficiency_industry_chp_engine_gas_power_fuelmix_electricity;;%
